Frame,Vehicle_ID,Pos_X,Pos_Y,Pos_Z,BBox_X_Min,BBox_X_Max,BBox_Y_Min,BBox_Y_Max,BBox_Z_Min,BBox_Z_Max,MVec_X,MVec_Y,MVec_Z
231,141,35.0987587,33.5023193,0.0017464,2.3958898,1.081725,0.74383,-4.0915418,-0.0022929,-0.0000007,3.05E-05,-0.1022911,0
232,146,-1.8929997,6.0539527,-0.019149,1.8166879,0.9225569,0.7506413,3.9575208,-0.0191479,0.0000017,0.0989369,-0.0002398,-9.00E-07
232,145,3.5866466,2.5400937,0.0017312,2.3958898,1.081725,0.74383,4.0914937,-0.0201101,0.0000019,0.102288,-0.0002513,2.00E-07
232,144,24.7888298,-33.838089,-0.0191336,1.8166879,0.9225569,0.7506413,-3.9542099,-0.1608031,-0.0000009,-0.0020466,0.0989113,-9.00E-07
232,143,28.2384777,-31.0580215,0.0017465,2.3958898,1.081725,0.74383,-4.0875838,-0.1799533,0.000001,-0.0022678,0.1022606,0
232,142,31.5967274,38.7871933,-0.0191337,1.8166879,0.9225569,0.7506413,-3.9575663,-0.0020732,-0.0000012,2.86E-05,-0.0989342,-9.00E-07
232,141,35.0987892,33.4000282,0.0017464,2.3958898,1.081725,0.74383,-4.0915418,-0.002293,-0.0000011,3.05E-05,-0.1022911,0
233,146,-1.7940557,6.0537128,-0.0191495,1.8166879,0.9225569,0.7506413,3.9577771,-0.0191505,0.0000014,0.098944,-0.0002399,-5.00E-07
233,145,3.6889348,2.5398424,0.001731,2.3958898,1.081725,0.74383,4.0914937,-0.0201101,-0.0000018,0.1022882,-0.0002513,-2.00E-07
233,144,24.7867794,-33.7391663,-0.0191341,1.8166879,0.9225569,0.7506413,-3.9544662,-0.1613686,-0.0000008,-0.0020504,0.0989227,-5.00E-07
233,143,28.2362099,-30.955761,0.0017465,2.3958898,1.081725,0.74383,-4.0875641,-0.1803908,0.000001,-0.0022678,0.1022605,0
233,142,31.5967579,38.6882477,-0.0191341,1.8166879,0.9225569,0.7506413,-3.9578226,-0.0020714,-0.0000008,3.05E-05,-0.0989456,-4.00E-07
233,141,35.0988159,33.2977371,0.0017464,2.3958898,1.081725,0.74383,-4.0915418,-0.0022932,-0.0000012,2.67E-05,-0.1022911,0
234,146,-1.6951082,6.053473,-0.0191496,1.8166879,0.9225569,0.7506413,3.9578903,-0.0191522,0.0000017,0.0989475,-0.0002398,-1.00E-07
234,145,3.7912231,2.5395911,0.0017312,2.3958898,1.081725,0.74383,4.0914937,-0.02011,0.0000019,0.1022883,-0.0002513,2.00E-07
234,144,24.7847252,-33.6402397,-0.0191344,1.8166879,0.9225569,0.7506413,-3.9545927,-0.161671,-0.0000001,-0.0020542,0.0989266,-3.00E-07
234,143,28.233942,-30.8535004,0.0017465,2.3958898,1.081725,0.74383,-4.0875625,-0.1804213,0.0000007,-0.0022679,0.1022606,0
234,142,31.5967865,38.5892944,-0.0191343,1.8166879,0.9225569,0.7506413,-3.9579354,-0.0020702,-0.0000013,2.86E-05,-0.0989533,-2.00E-07
234,141,35.0988464,33.1954498,0.0017464,2.3958898,1.081725,0.74383,-4.0915418,-0.0022933,-0.0000014,3.05E-05,-0.1022873,0
235,146,-1.5961605,6.0532327,-0.0191494,1.8166879,0.9225569,0.7506413,3.9578624,-0.0191529,0.0000021,0.0989477,-0.0002403,2.00E-07
235,145,3.8935113,2.5393398,0.001731,2.3958898,1.081725,0.74383,4.0914937,-0.02011,-0.0000022,0.1022882,-0.0002513,-2.00E-07
235,144,24.7826729,-33.5413132,-0.0191343,1.8166879,0.9225569,0.7506413,-3.9545747,-0.1620912,0.0000005,-0.0020523,0.0989265,1.00E-07
235,143,28.2316742,-30.7512398,0.0017466,2.3958898,1.081725,0.74383,-4.0875668,-0.1803356,0.0000011,-0.0022678,0.1022606,1.00E-07
235,142,31.5968151,38.490345,-0.019134,1.8166879,0.9225569,0.7506413,-3.9579075,-0.0020694,-0.000001,2.86E-05,-0.0989494,3.00E-07
235,141,35.098877,33.0931587,0.0017464,2.3958898,1.081725,0.74383,-4.0915418,-0.0022934,-0.0000015,3.06E-05,-0.1022911,0
236,146,-1.497216,6.0529928,-0.0191489,1.8166879,0.9225569,0.7506413,3.9577051,-0.0191528,0.0000018,0.0989445,-0.0002399,5.00E-07
236,145,3.9957995,2.5390885,0.0017312,2.3958898,1.081725,0.74383,4.0914937,-0.02011,0.0000022,0.1022882,-0.0002513,2.00E-07
236,144,24.7806149,-33.4423866,-0.0191338,1.8166879,0.9225569,0.7506413,-3.9544369,-0.1622399,0.0000005,-0.002058,0.0989266,5.00E-07
236,143,28.2294235,-30.6489792,0.0017465,2.3958898,1.081725,0.74383,-4.0876174,-0.1791643,0.0000009,-0.0022507,0.1022606,-1.00E-07
236,142,31.5968456,38.3914032,-0.0191335,1.8166879,0.9225569,0.7506413,-3.9577494,-0.0020688,-0.000001,3.05E-05,-0.0989418,5.00E-07
236,141,35.0989037,32.9908676,0.0017464,2.3958898,1.081725,0.74383,-4.0915418,-0.0022934,-0.0000017,2.67E-05,-0.1022911,0
237,146,-1.3982778,6.052753,-0.0191482,1.8166879,0.9225569,0.7506413,3.9574361,-0.0191519,0.0000016,0.0989382,-0.0002398,7.00E-07
237,145,4.0980878,2.538837,0.001731,2.3958898,1.081725,0.74383,4.0914937,-0.02011,-0.0000022,0.1022883,-0.0002515,-2.00E-07
237,144,24.7785568,-33.3434715,-0.0191331,1.8166879,0.9225569,0.7506413,-3.9541758,-0.1626174,0.0000004,-0.0020581,0.0989151,7.00E-07
237,143,28.2271633,-30.5467148,0.0017465,2.3958898,1.081725,0.74383,-4.0875537,-0.1805951,0.0000013,-0.0022602,0.1022644,0
237,142,31.5968742,38.2924614,-0.0191328,1.8166879,0.9225569,0.7506413,-3.9574805,-0.0020684,-0.0000009,2.86E-05,-0.0989418,7.00E-07
237,141,35.0989342,32.8885765,0.0017464,2.3958898,1.081725,0.74383,-4.0915418,-0.0022933,-0.0000022,3.05E-05,-0.1022911,0
238,146,-1.299348,6.0525131,-0.0191472,1.8166879,0.9225569,0.7506413,3.9570799,-0.0191505,0.0000022,0.0989298,-0.0002399,1.00E-06
238,145,4.200376,2.5385857,0.0017312,2.3958898,1.081725,0.74383,4.0914937,-0.0201101,0.0000022,0.1022882,-0.0002513,2.00E-07
238,144,24.7764969,-33.2445602,-0.0191323,1.8166879,0.9225569,0.7506413,-3.9538298,-0.1628405,-0.0000005,-0.0020599,0.0989113,8.00E-07
238,143,28.2248917,-30.4444542,0.0017465,2.3958898,1.081725,0.74383,-4.0875519,-0.1806409,-0.0000009,-0.0022716,0.1022606,0
238,142,31.5969028,38.1935349,-0.0191319,1.8166879,0.9225569,0.7506413,-3.9571245,-0.0020682,-0.0000012,2.86E-05,-0.0989265,9.00E-07
238,141,35.0989647,32.7862892,0.0017464,2.3958898,1.081725,0.74383,-4.0915418,-0.0022934,-0.0000019,3.05E-05,-0.1022873,0
239,146,-1.2004283,6.0522733,-0.0191461,1.8166879,0.9225569,0.7506413,3.9566644,-0.0191488,0.0000021,0.0989197,-0.0002398,1.10E-06
239,145,4.3026643,2.5383344,0.001731,2.3958898,1.081725,0.74383,4.0914937,-0.0201101,-0.0000017,0.1022883,-0.0002513,-2.00E-07
239,144,24.774435,-33.1456566,-0.0191311,1.8166879,0.9225569,0.7506413,-3.9534121,-0.1632042,0.0000005,-0.0020619,0.0989036,1.20E-06
239,143,28.2226238,-30.3421936,0.0017465,2.3958898,1.081725,0.74383,-4.0875432,-0.1808519,-0.0000009,-0.0022679,0.1022606,0
239,142,31.5969334,38.0946121,-0.0191308,1.8166879,0.9225569,0.7506413,-3.9567087,-0.002068,-0.0000013,3.06E-05,-0.0989228,1.10E-06
239,141,35.0989952,32.6839981,0.0017464,2.3958898,1.081725,0.74383,-4.0915418,-0.0022935,-0.0000016,3.05E-05,-0.1022911,0
240,146,-1.1015195,6.0520334,-0.019145,1.8166879,0.9225569,0.7506413,3.9562174,-0.0191469,0.0000019,0.0989088,-0.0002399,1.10E-06
240,145,4.4049525,2.5380831,0.0017312,2.3958898,1.081725,0.74383,4.0914937,-0.02011,0.0000018,0.1022882,-0.0002513,2.00E-07
240,144,24.7723732,-33.0467682,-0.0191302,1.8166879,0.9225569,0.7506413,-3.9529666,-0.1633826,0.0000005,-0.0020618,0.0988884,9.00E-07
240,143,28.2203541,-30.239933,0.0017465,2.3958898,1.081725,0.74383,-4.0875521,-0.1806697,0.0000008,-0.0022697,0.1022606,0
240,142,31.596962,37.9957008,-0.0191297,1.8166879,0.9225569,0.7506413,-3.9562619,-0.0020679,-0.0000013,2.86E-05,-0.0989113,1.10E-06
240,141,35.0990219,32.581707,0.0017464,2.3958898,1.081725,0.74383,-4.0915418,-0.0022935,-0.0000013,2.67E-05,-0.1022911,0
241,146,-1.002622,6.0517936,-0.0191439,1.8166879,0.9225569,0.7506413,3.9557682,-0.0191449,0.0000017,0.0988975,-0.0002398,1.10E-06
241,145,4.5072403,2.5378318,0.001731,2.3958898,1.081725,0.74383,4.0914937,-0.02011,-0.0000017,0.1022878,-0.0002513,-2.00E-07
241,144,24.7703075,-32.9478912,-0.0191291,1.8166879,0.9225569,0.7506413,-3.9525128,-0.1635836,-0.0000002,-0.0020657,0.098877,1.10E-06
241,143,28.2180805,-30.1376724,0.0017465,2.3958898,1.081725,0.74383,-4.087531,-0.1811511,0.0000006,-0.0022736,0.1022606,0
241,142,31.5969906,37.896801,-0.0191286,1.8166879,0.9225569,0.7506413,-3.955813,-0.0020678,-0.0000011,2.86E-05,-0.0988998,1.10E-06
241,141,35.0990524,32.4794197,0.0017464,2.3958898,1.081725,0.74383,-4.0915418,-0.0022935,-0.0000017,3.05E-05,-0.1022873,0
242,146,-0.9037353,6.0515451,-0.0191429,1.8166879,0.9225569,0.7506413,3.9553406,-0.0198163,0.000002,0.0988867,-0.0002485,1.00E-06
242,145,4.6095285,2.5375805,0.0017312,2.3958898,1.081725,0.74383,4.0914937,-0.02011,0.0000022,0.1022882,-0.0002513,2.00E-07
242,144,24.7682419,-32.8490257,-0.0191281,1.8166879,0.9225569,0.7506413,-3.9520858,-0.1636126,0.0000005,-0.0020656,0.0988655,1.00E-06
242,143,28.2157803,-30.0354118,0.0017465,2.3958898,1.081725,0.74383,-4.08744,-0.1831446,-0.0000004,-0.0023002,0.1022606,0
242,142,31.5970211,37.7979126,-0.0191276,1.8166879,0.9225569,0.7506413,-3.9553898,-0.0020678,-0.0000017,3.05E-05,-0.0988884,1.00E-06
242,141,35.0990829,32.3771286,0.0017464,2.3958898,1.081725,0.74383,-4.0915418,-0.0022934,-0.0000014,3.05E-05,-0.1022911,0
243,146,-0.8048582,6.0512991,-0.019142,1.8166879,0.9225569,0.7506413,3.9549679,-0.0194386,0.0000018,0.0988771,-0.000246,9.00E-07
243,145,4.7118168,2.5373292,0.001731,2.3958898,1.081725,0.74383,4.0914937,-0.0201098,-0.0000017,0.1022883,-0.0002513,-2.00E-07
243,144,24.7661781,-32.7501678,-0.0191272,1.8166879,0.9225569,0.7506413,-3.9516962,-0.1638254,0.0000004,-0.0020638,0.0988579,9.00E-07
243,143,28.2134609,-29.9331512,0.0017465,2.3958898,1.081725,0.74383,-4.0874099,-0.1838267,-0.0000008,-0.0023194,0.1022606,0
243,142,31.5970497,37.6990356,-0.0191268,1.8166879,0.9225569,0.7506413,-3.955016,-0.0020678,-0.0000015,2.86E-05,-0.098877,8.00E-07
243,141,35.0991096,32.2748375,0.0017465,2.3958898,1.081725,0.74383,-4.0915418,-0.0022931,-0.000002,2.67E-05,-0.1022911,1.00E-07
244,146,-0.7059892,6.0510564,-0.0191414,1.8166879,0.9225569,0.7506413,3.9546626,-0.0193886,0.0000017,0.098869,-0.0002427,6.00E-07
244,145,4.8141055,2.5370779,0.0017312,2.3958898,1.081725,0.74383,4.0914937,-0.0201098,0.0000015,0.1022887,-0.0002513,2.00E-07
244,144,24.7641106,-32.6513214,-0.0191265,1.8166879,0.9225569,0.7506413,-3.9513695,-0.1640808,0,-0.0020675,0.0988464,7.00E-07
244,143,28.211134,-29.8308907,0.0017465,2.3958898,1.081725,0.74383,-4.0873994,-0.1841046,-0.0000008,-0.0023269,0.1022605,0
244,142,31.5970802,37.6001663,-0.0191261,1.8166879,0.9225569,0.7506413,-3.9547103,-0.0020678,-0.0000013,3.05E-05,-0.0988693,7.00E-07
244,141,35.0991402,32.1725464,0.0017464,2.3958898,1.081725,0.74383,-4.0915418,-0.002293,-0.0000015,3.06E-05,-0.1022911,-1.00E-07
245,146,-0.6071261,6.0508232,-0.0191409,1.8166879,0.9225569,0.7506413,3.9544424,-0.0186862,0.0000018,0.0988631,-0.0002332,5.00E-07
245,145,4.9163938,2.5368266,0.001731,2.3958898,1.081725,0.74383,4.0914937,-0.0201099,-0.0000017,0.1022883,-0.0002513,-2.00E-07
245,144,24.7620411,-32.5524788,-0.0191258,1.8166879,0.9225569,0.7506413,-3.9511207,-0.1643649,0.0000007,-0.0020695,0.0988426,7.00E-07
245,143,28.2088127,-29.7286301,0.0017466,2.3958898,1.081725,0.74383,-4.0873956,-0.1842103,-0.0000016,-0.0023213,0.1022606,1.00E-07
245,142,31.5971088,37.5013046,-0.0191257,1.8166879,0.9225569,0.7506413,-3.9544872,-0.0020678,-0.0000014,2.86E-05,-0.0988617,4.00E-07
245,141,35.0991707,32.0702591,0.0017464,2.3958898,1.081725,0.74383,-4.0915418,-0.002293,-0.0000016,3.05E-05,-0.1022873,0
246,146,-0.5082669,6.0505881,-0.0191406,1.8166879,0.9225569,0.7506413,3.9543081,-0.0190439,0.0000018,0.0988592,-0.0002351,3.00E-07
246,145,5.018682,2.5365753,0.0017312,2.3958898,1.081725,0.74383,4.0914937,-0.0201099,0.0000018,0.1022882,-0.0002513,2.00E-07
246,144,24.7599697,-32.4536362,-0.0191256,1.8166879,0.9225569,0.7506413,-3.9509658,-0.1645111,0.0000009,-0.0020714,0.0988426,2.00E-07
246,143,28.2064915,-29.6263657,0.0017465,2.3958898,1.081725,0.74383,-4.087389,-0.1843673,0.0000016,-0.0023212,0.1022644,-1.00E-07
246,142,31.5971375,37.4024429,-0.0191254,1.8166879,0.9225569,0.7506413,-3.9543546,-0.0020679,-0.0000015,2.87E-05,-0.0988617,3.00E-07
246,141,35.0991974,31.967968,0.0017464,2.3958898,1.081725,0.74383,-4.0915418,-0.002293,-0.0000028,2.67E-05,-0.1022911,0
247,146,-0.4094092,6.0503497,-0.0191406,1.8166879,0.9225569,0.7506413,3.9542679,-0.0190778,0.000002,0.0988577,-0.0002384,0
247,145,5.1209698,2.536324,0.001731,2.3958898,1.081725,0.74383,4.0914937,-0.0201098,-0.0000021,0.1022878,-0.0002513,-2.00E-07
247,144,24.7579021,-32.3548012,-0.0191257,1.8166879,0.9225569,0.7506413,-3.9509151,-0.1643686,0.0000008,-0.0020676,0.098835,-1.00E-07
247,143,28.2041664,-29.5241051,0.0017465,2.3958898,1.081725,0.74383,-4.0873844,-0.1844728,-0.0000021,-0.0023251,0.1022606,0
247,142,31.597168,37.3035889,-0.0191254,1.8166879,0.9225569,0.7506413,-3.9543148,-0.002068,-0.0000015,3.05E-05,-0.098854,0
247,141,35.0992279,31.8656788,0.0017464,2.3958898,1.081725,0.74383,-4.0915418,-0.0022929,-0.0000014,3.05E-05,-0.1022892,0
248,146,-0.3105508,6.0501018,-0.0191408,1.8166879,0.9225569,0.7506413,3.9543127,-0.0197714,0.0000019,0.0988584,-0.0002479,-2.00E-07
248,145,5.2232585,2.5360727,0.0017312,2.3958898,1.081725,0.74383,4.0914937,-0.0201099,0.0000023,0.1022887,-0.0002513,2.00E-07
248,144,24.7558346,-32.2559624,-0.0191257,1.8166879,0.9225569,0.7506413,-3.9509425,-0.1644682,0.000001,-0.0020675,0.0988388,0
248,143,28.2018337,-29.4218445,0.0017465,2.3958898,1.081725,0.74383,-4.0873471,-0.1852931,0.0000015,-0.0023327,0.1022606,0
248,142,31.5971966,37.204731,-0.0191256,1.8166879,0.9225569,0.7506413,-3.9543629,-0.0020682,-0.0000017,2.86E-05,-0.0988579,-2.00E-07
248,141,35.0992584,31.7633877,0.0017464,2.3958898,1.081725,0.74383,-4.0915418,-0.0022931,-0.000001,3.05E-05,-0.1022911,0
249,146,-0.2116896,6.0498557,-0.0191412,1.8166879,0.9225569,0.7506413,3.9544432,-0.0194064,0.0000018,0.0988612,-0.0002461,-4.00E-07
249,145,5.3255463,2.5358214,0.001731,2.3958898,1.081725,0.74383,4.0914937,-0.0201098,-0.0000024,0.1022878,-0.0002513,-2.00E-07
249,144,24.753767,-32.1571198,-0.0191261,1.8166879,0.9225569,0.7506413,-3.9510491,-0.1646133,0.000001,-0.0020676,0.0988426,-4.00E-07
249,143,28.1994972,-29.3195839,0.0017465,2.3958898,1.081725,0.74383,-4.0873345,-0.1855603,-0.0000023,-0.0023365,0.1022606,0
249,142,31.5972252,37.1058655,-0.019126,1.8166879,0.9225569,0.7506413,-3.9544905,-0.0020683,-0.0000016,2.86E-05,-0.0988655,-4.00E-07
249,141,35.0992851,31.6610985,0.0017464,2.3958898,1.081725,0.74383,-4.0915418,-0.002293,-0.0000009,2.67E-05,-0.1022892,0
250,146,-0.1128238,6.049613,-0.0191418,1.8166879,0.9225569,0.7506413,3.9546388,-0.019368,0.0000019,0.0988658,-0.0002427,-6.00E-07
250,145,5.427835,2.5355699,0.0017312,2.3958898,1.081725,0.74383,4.0914937,-0.0201099,0.0000027,0.1022887,-0.0002515,2.00E-07
250,144,24.751688,-32.0582771,-0.0191266,1.8166879,0.9225569,0.7506413,-3.9512065,-0.1651792,0.0000008,-0.002079,0.0988427,-5.00E-07
250,143,28.1971512,-29.2173233,0.0017465,2.3958898,1.081725,0.74383,-4.0873258,-0.1857467,-0.0000004,-0.002346,0.1022606,0
250,142,31.5972557,37.007,-0.0191265,1.8166879,0.9225569,0.7506413,-3.9546855,-0.0020685,-0.0000014,3.05E-05,-0.0988655,-5.00E-07
250,141,35.0993156,31.5588074,0.0017464,2.3958898,1.081725,0.74383,-4.0915418,-0.0022931,-0.0000011,3.05E-05,-0.1022911,0
251,146,-0.0139522,6.0493708,-0.0191424,1.8166879,0.9225569,0.7506413,3.9548847,-0.0193412,0.0000023,0.0988716,-0.0002422,-6.00E-07
251,145,5.5301228,2.5353186,0.001731,2.3958898,1.081725,0.74383,4.0914937,-0.0201099,-0.0000021,0.1022878,-0.0002513,-2.00E-07
251,144,24.7496262,-31.9594288,-0.0191273,1.8166879,0.9225569,0.7506413,-3.9514813,-0.164201,0.0000002,-0.0020618,0.0988483,-7.00E-07
251,143,28.1948147,-29.1150627,0.0017464,2.3958898,1.081725,0.74383,-4.0873298,-0.1856462,0.0000014,-0.0023365,0.1022606,-1.00E-07
251,142,31.5972843,36.9081306,-0.0191271,1.8166879,0.9225569,0.7506413,-3.9549301,-0.0020688,-0.0000013,2.86E-05,-0.0988694,-6.00E-07
251,141,35.0993462,31.4565182,0.0017464,2.3958898,1.081725,0.74383,-4.0915418,-0.0022931,-0.0000007,3.06E-05,-0.1022892,0
252,146,0.0849262,6.0491295,-0.0191431,1.8166879,0.9225569,0.7506413,3.9551622,-0.0193338,0.0000015,0.0988784,-0.0002413,-7.00E-07
252,145,5.6324115,2.5350673,0.0017312,2.3958898,1.081725,0.74383,4.0914937,-0.0201099,0.0000019,0.1022887,-0.0002513,2.00E-07
252,144,24.7475586,-31.8605728,-0.0191279,1.8166879,0.9225569,0.7506413,-3.951721,-0.1649093,-0.0000007,-0.0020676,0.098856,-6.00E-07
252,143,28.1924706,-29.0128021,0.0017465,2.3958898,1.081725,0.74383,-4.0873,-0.1862802,-0.0000015,-0.0023441,0.1022606,1.00E-07
252,142,31.5973129,36.8092537,-0.0191279,1.8166879,0.9225569,0.7506413,-3.9552077,-0.002069,-0.0000018,2.86E-05,-0.0988769,-8.00E-07
252,141,35.0993729,31.3542271,0.0017464,2.3958898,1.081725,0.74383,-4.0915418,-0.0022932,-0.0000006,2.67E-05,-0.1022911,0
253,146,0.1838118,6.0488882,-0.0191438,1.8166879,0.9225569,0.7506413,3.9554536,-0.0193239,0.0000011,0.0988856,-0.0002413,-7.00E-07
253,145,5.7346988,2.534816,0.001731,2.3958898,1.081725,0.74383,4.0914937,-0.0201099,-0.0000021,0.1022873,-0.0002513,-2.00E-07
253,144,24.7454796,-31.7617111,-0.0191286,1.8166879,0.9225569,0.7506413,-3.951988,-0.1653876,0.0000004,-0.002079,0.0988617,-7.00E-07
253,143,28.190136,-28.9105415,0.0017465,2.3958898,1.081725,0.74383,-4.0873443,-0.1852874,0.0000011,-0.0023346,0.1022606,0
253,142,31.5973434,36.7103691,-0.0191286,1.8166879,0.9225569,0.7506413,-3.9554988,-0.0020693,-0.0000014,3.05E-05,-0.0988846,-7.00E-07
253,141,35.0994034,31.2519379,0.0017464,2.3958898,1.081725,0.74383,-4.0915418,-0.0022932,-0.0000003,3.05E-05,-0.1022892,0
254,146,0.2827047,6.0486469,-0.0191445,1.8166879,0.9225569,0.7506413,3.9557394,-0.0193197,0.0000014,0.0988929,-0.0002413,-7.00E-07
254,145,5.836988,2.5345647,0.0017312,2.3958898,1.081725,0.74383,4.0914937,-0.0201099,0.0000019,0.1022892,-0.0002513,2.00E-07
254,144,24.7434025,-31.662838,-0.0191293,1.8166879,0.9225569,0.7506413,-3.9522675,-0.1655177,-0.0000001,-0.0020771,0.0988731,-7.00E-07
254,143,28.1877995,-28.8082809,0.0017464,2.3958898,1.081725,0.74383,-4.0873134,-0.1859567,0.0000008,-0.0023365,0.1022606,-1.00E-07
254,142,31.5973721,36.6114769,-0.0191292,1.8166879,0.9225569,0.7506413,-3.9557846,-0.0020694,-0.0000014,2.87E-05,-0.0988922,-6.00E-07
254,141,35.0994339,31.1496487,0.0017464,2.3958898,1.081725,0.74383,-4.0915418,-0.0022932,-0.0000002,3.05E-05,-0.1022892,0
255,146,0.3816043,6.0484057,-0.0191451,1.8166879,0.9225569,0.7506413,3.9560034,-0.0193156,0.000001,0.0988996,-0.0002412,-6.00E-07
255,145,5.9392753,2.5343134,0.001731,2.3958898,1.081725,0.74383,4.0914937,-0.0201099,-0.0000022,0.1022873,-0.0002513,-2.00E-07
255,144,24.7413254,-31.563961,-0.01913,1.8166879,0.9225569,0.7506413,-3.9525357,-0.1654664,0.0000004,-0.0020771,0.098877,-7.00E-07
255,143,28.1854591,-28.7060165,0.0017465,2.3958898,1.081725,0.74383,-4.0873023,-0.1862019,0.0000015,-0.0023404,0.1022644,1.00E-07
255,142,31.5974064,36.5125771,-0.0191301,1.8166879,0.9225569,0.7506413,-3.9560472,-0.0027437,0.0000002,3.43E-05,-0.0988998,-9.00E-07
255,141,35.0994606,31.0473576,0.0017464,2.3958898,1.081725,0.74383,-4.0915418,-0.0022931,-0.0000001,2.67E-05,-0.1022911,0
256,146,0.4805098,6.0481639,-0.0191456,1.8166879,0.9225569,0.7506413,3.9562304,-0.0193128,0.0000008,0.0989055,-0.0002418,-5.00E-07
256,145,6.041564,2.5340622,0.0017312,2.3958898,1.081725,0.74383,4.0914937,-0.0201099,0.0000019,0.1022887,-0.0002512,2.00E-07
256,144,24.7392483,-31.4650784,-0.0191305,1.8166879,0.9225569,0.7506413,-3.9527634,-0.1655742,-0.0000003,-0.0020771,0.0988826,-5.00E-07
256,143,28.1831188,-28.603756,0.0017464,2.3958898,1.081725,0.74383,-4.0873059,-0.1861475,0.0000001,-0.0023403,0.1022605,-1.00E-07
256,142,31.5974388,36.4136696,-0.0191304,1.8166879,0.9225569,0.7506413,-3.9562745,-0.0023675,-0.0000006,3.24E-05,-0.0989075,-3.00E-07
256,141,35.0994911,30.9450684,0.0017464,2.3958898,1.081725,0.74383,-4.0915418,-0.0022932,-0.0000011,3.05E-05,-0.1022892,0
257,146,0.57942,6.0479312,-0.019146,1.8166879,0.9225569,0.7506413,3.9564125,-0.0186394,0.0000011,0.0989102,-0.0002327,-4.00E-07
257,145,6.1438518,2.5338109,0.001731,2.3958898,1.081725,0.74383,4.0914937,-0.0201099,-0.0000022,0.1022878,-0.0002513,-2.00E-07
257,144,24.7371769,-31.36619,-0.0191309,1.8166879,0.9225569,0.7506413,-3.9529726,-0.1650269,0.0000016,-0.0020714,0.0988884,-4.00E-07
257,143,28.1807766,-28.5014954,0.0017465,2.3958898,1.081725,0.74383,-4.0872853,-0.1866051,0.0000016,-0.0023422,0.1022606,1.00E-07
257,142,31.5974674,36.3147583,-0.0191308,1.8166879,0.9225569,0.7506413,-3.9564538,-0.0023217,-0.0000013,2.86E-05,-0.0989113,-4.00E-07
257,141,35.0995216,30.8427773,0.0017464,2.3958898,1.081725,0.74383,-4.0915418,-0.0022931,-0.000001,3.05E-05,-0.1022911,0
258,146,0.6783336,6.0476971,-0.0191462,1.8166879,0.9225569,0.7506413,3.9565347,-0.0190139,0.0000006,0.0989136,-0.0002341,-2.00E-07
258,145,6.2461405,2.5335596,0.0017312,2.3958898,1.081725,0.74383,4.0914937,-0.0201099,0.0000014,0.1022887,-0.0002513,2.00E-07
258,144,24.7351151,-31.2672997,-0.0191312,1.8166879,0.9225569,0.7506413,-3.9531125,-0.1648676,0.0000011,-0.0020618,0.0988903,-3.00E-07
258,143,28.1784325,-28.3992348,0.0017465,2.3958898,1.081725,0.74383,-4.087288,-0.1865679,-0.0000016,-0.0023441,0.1022606,0
258,142,31.5974941,36.2158432,-0.0191311,1.8166879,0.9225569,0.7506413,-3.9565775,-0.0022877,-0.000001,2.67E-05,-0.0989151,-3.00E-07
258,141,35.0995483,30.7404881,0.0017464,2.3958898,1.081725,0.74383,-4.0915418,-0.0022932,-0.000001,2.67E-05,-0.1022892,0
259,146,0.7772492,6.0474596,-0.0191463,1.8166879,0.9225569,0.7506413,3.956599,-0.0190613,0.0000011,0.0989156,-0.0002375,-1.00E-07
259,145,6.3484283,2.5333083,0.001731,2.3958898,1.081725,0.74383,4.0914937,-0.02011,-0.0000015,0.1022878,-0.0002513,-2.00E-07
259,144,24.7330437,-31.1684074,-0.0191313,1.8166879,0.9225569,0.7506413,-3.9531641,-0.1654329,0.0000009,-0.0020714,0.0988923,-1.00E-07
259,143,28.1760826,-28.2969742,0.0017465,2.3958898,1.081725,0.74383,-4.0872672,-0.1870333,-0.0000009,-0.0023499,0.1022606,0
259,142,31.5975246,36.1169319,-0.0191312,1.8166879,0.9225569,0.7506413,-3.9566422,-0.0022724,-0.000002,3.05E-05,-0.0989113,-1.00E-07
259,141,35.0995789,30.6381969,0.0017464,2.3958898,1.081725,0.74383,-4.0915418,-0.0022933,-0.000001,3.06E-05,-0.1022912,0
260,146,0.8761652,6.0472202,-0.0191463,1.8166879,0.9225569,0.7506413,3.9566042,-0.0190945,0.0000007,0.098916,-0.0002394,0
260,145,6.450717,2.533057,0.0017312,2.3958898,1.081725,0.74383,4.0914937,-0.02011,0.0000017,0.1022887,-0.0002513,2.00E-07
260,144,24.7309685,-31.0695152,-0.0191312,1.8166879,0.9225569,0.7506413,-3.9531716,-0.1656531,0.0000016,-0.0020752,0.0988922,1.00E-07
260,143,28.1737518,-28.1947136,0.0017466,2.3958898,1.081725,0.74383,-4.0873275,-0.1856808,-0.0000006,-0.0023308,0.1022606,1.00E-07
260,142,31.5975533,36.0180168,-0.0191311,1.8166879,0.9225569,0.7506413,-3.9566476,-0.002258,-0.0000006,2.87E-05,-0.0989151,1.00E-07
260,141,35.0996094,30.5359077,0.0017464,2.3958898,1.081725,0.74383,-4.0915418,-0.0022933,-0.0000007,3.05E-05,-0.1022892,0
261,146,0.9750801,6.0469818,-0.0191461,1.8166879,0.9225569,0.7506413,3.9565536,-0.0191068,0.0000009,0.0989149,-0.0002384,2.00E-07
